Timestamp,SHD,sSCRT,Ratio,CP
2022-02-23 03:36:31.981811+00:00,10324.29645608,70706.7927,0.14601562398516202,729997889.2933933
2022-02-23 03:37:36.850681+00:00,10321.38572539,70726.7887,0.14593318762385715,729998467.2908548
2022-02-23 03:38:09.386523+00:00,10392.9046391,70241.435047,0.14795974245323848,730012536.1570077
2022-02-23 03:38:46.762426+00:00,10378.17396135,70341.415047,0.1475400225374428,730015442.0452884
2022-02-23 03:40:26.883189+00:00,10378.17396135,70341.415047,0.1475400225374428,730015442.0452884
2022-02-23 03:40:58.910487+00:00,10379.17376135,70334.658207,0.14756841116371588,730015638.9756149
2022-02-23 03:41:31.330484+00:00,10444.87827317,69893.442597,0.14944003164065522,730028500.0184598
2022-02-23 03:42:03.775088+00:00,10444.87827317,69893.442597,0.14944003164065522,730028500.0184598
2022-02-23 03:42:36.534511+00:00,10497.84355128,69541.78844,0.15095734215028767,730038815.3193321
2022-02-23 03:43:45.048945+00:00,10497.84355128,69541.78844,0.15095734215028767,730038815.3193321
2022-02-23 03:45:23.158574+00:00,10497.84355128,69541.78844,0.15095734215028767,730038815.3193321
2022-02-23 03:47:00.759214+00:00,10497.84355128,69541.78844,0.15095734215028767,730038815.3193321
2022-02-23 03:47:32.722075+00:00,10547.17057001,69217.461915,0.15237730882074338,730048377.240676
2022-02-23 03:48:15.234522+00:00,10547.17057001,69217.461915,0.15237730882074338,730048377.240676
2022-02-23 03:50:53.554584+00:00,10515.36361641,69427.419915,0.15145836658317363,730054565.3554102
2022-02-23 03:52:52.358568+00:00,10445.43752371,69893.501158,0.14944790789772042,730068199.6592414
2022-02-23 03:59:49.418568+00:00,10450.6427479,69859.345439,0.14959548621916768,730075061.7851262
2022-02-23 04:00:29.626536+00:00,10439.9470974,69887.652735,0.1493818534296207,729623397.3148624
2022-02-23 04:01:02.330904+00:00,10410.26838315,70087.455541,0.1485325484110372,729629222.4739037
2022-02-23 04:01:34.898588+00:00,10410.26838315,70087.455541,0.1485325484110372,729629222.4739037
2022-02-23 04:02:07.142519+00:00,10410.26838315,70087.455541,0.1485325484110372,729629222.4739037
2022-02-23 04:02:39.186562+00:00,10410.26838315,70087.455541,0.1485325484110372,729629222.4739037
2022-02-23 04:03:11.430458+00:00,10410.26838315,70087.455541,0.1485325484110372,729629222.4739037
2022-02-23 04:03:45.382563+00:00,10410.26838315,70087.455541,0.1485325484110372,729629222.4739037
2022-02-23 04:04:19.681876+00:00,10410.26838315,70087.455541,0.1485325484110372,729629222.4739037
2022-02-23 04:05:25.097118+00:00,10402.86929824,70137.445541,0.14832118874587233,729630678.8754488
2022-02-23 04:05:57.322529+00:00,10402.86929824,70137.445541,0.14832118874587233,729630678.8754488
2022-02-23 04:06:29.554681+00:00,10358.69481206,70437.385541,0.14706245458287828,729639380.1786267
2022-02-23 04:08:33.566584+00:00,10385.16895521,70258.720062,0.14781323864205867,729648678.4206723
2022-02-23 04:09:06.117583+00:00,10385.16895521,70258.720062,0.14781323864205867,729648678.4206723
2022-02-23 04:11:06.398753+00:00,10377.87515247,70308.238157,0.1476053934006418,729650117.7834735
2022-02-23 04:12:46.310363+00:00,10377.87515247,70308.238157,0.1476053934006418,729650117.7834735
2022-02-23 04:13:19.014524+00:00,10377.87515247,70308.238157,0.1476053934006418,729650117.7834735
2022-02-23 04:14:56.054611+00:00,10377.87515247,70308.238157,0.1476053934006418,729650117.7834735
2022-02-23 04:15:28.438463+00:00,10377.87515247,70308.238157,0.1476053934006418,729650117.7834735
2022-02-23 04:16:00.534573+00:00,10319.3421306,70708.158157,0.1459427370132735,729661675.4466581
2022-02-23 04:17:06.338568+00:00,10319.3421306,70708.158157,0.1459427370132735,729661675.4466581
2022-02-23 04:17:39.478546+00:00,10319.3421306,70708.158157,0.1459427370132735,729661675.4466581
2022-02-23 04:18:12.082504+00:00,10319.3421306,70708.158157,0.1459427370132735,729661675.4466581
2022-02-23 04:18:44.382432+00:00,10290.32298406,70908.118157,0.14512193034478585,729667438.0274193
2022-02-23 04:19:49.238623+00:00,10415.32298406,71764.61847,0.1451317265542762,747451680.1928878
2022-02-23 04:21:58.974632+00:00,10350.47127223,72215.52827,0.143327501995576,747464750.7675483
2022-02-23 04:24:09.393899+00:00,10350.47127223,72215.52827,0.143327501995576,747464750.7675483
2022-02-23 04:25:15.974502+00:00,10350.47127223,72215.52827,0.143327501995576,747464750.7675483
2022-02-23 04:26:22.042555+00:00,10273.69316513,72758.967046,0.14120174573994046,747503302.4424092
2022-02-23 04:26:57.250552+00:00,10273.69316513,72758.967046,0.14120174573994046,747503302.4424092
2022-02-23 04:27:29.342568+00:00,10273.69316513,72758.967046,0.14120174573994046,747503302.4424092
2022-02-23 04:28:02.109320+00:00,10283.25458027,72691.504726,0.14146432405039935,747505248.920358
2022-02-23 04:28:34.550542+00:00,10283.25458027,72691.504726,0.14146432405039935,747505248.920358
2022-02-23 04:29:06.755699+00:00,10283.25458027,72691.504726,0.14146432405039935,747505248.920358
2022-02-23 04:29:39.713499+00:00,10287.0752131,72664.582589,0.14156931542956752,747506026.4215598
2022-02-23 04:31:20.800346+00:00,10296.82011103,72596.005328,0.14183728243045016,747508007.6417913
2022-02-23 04:31:53.250981+00:00,10296.82011103,72596.005328,0.14183728243045016,747508007.6417913
2022-02-23 04:32:57.894743+00:00,10296.82011103,72596.005328,0.14183728243045016,747508007.6417913
2022-02-23 04:33:29.962975+00:00,10296.82011103,72596.005328,0.14183728243045016,747508007.6417913
2022-02-23 04:34:02.810816+00:00,10296.82011103,72596.005328,0.14183728243045016,747508007.6417913
2022-02-23 04:34:35.422533+00:00,10296.82011103,72596.005328,0.14183728243045016,747508007.6417913
2022-02-23 04:35:08.057186+00:00,10296.82011103,72596.005328,0.14183728243045016,747508007.6417913
2022-02-23 04:35:40.703725+00:00,10296.82011103,72596.005328,0.14183728243045016,747508007.6417913
2022-02-23 04:36:14.038572+00:00,10296.82011103,72596.005328,0.14183728243045016,747508007.6417913
2022-02-23 04:36:49.154564+00:00,10296.82011103,72596.005328,0.14183728243045016,747508007.6417913
2022-02-23 04:37:21.606573+00:00,10297.03286695,72597.505328,0.14183728243039992,747538898.4209937
2022-02-23 04:39:12.582578+00:00,10375.70890197,72050.092494,0.14400687830947673,747570786.0777576
2022-02-23 04:39:53.388188+00:00,10375.70890197,72050.092494,0.14400687830947673,747570786.0777576
2022-02-23 04:40:27.131548+00:00,10342.048034,72285.25709,0.14307271565934193,747577600.9748191
2022-02-23 04:40:59.306524+00:00,10342.048034,72285.25709,0.14307271565934193,747577600.9748191
2022-02-23 04:43:22.588210+00:00,10342.048034,72285.25709,0.14307271565934193,747577600.9748191
2022-02-23 04:44:27.338484+00:00,10342.048034,72285.25709,0.14307271565934193,747577600.9748191
2022-02-23 04:44:59.451080+00:00,10342.07817992,72285.046977,0.1430735485751388,747577607.0753238
2022-02-23 04:45:31.822482+00:00,10342.07817992,72285.046977,0.1430735485751388,747577607.0753238
2022-02-23 04:46:06.194548+00:00,10342.07817992,72285.046977,0.1430735485751388,747577607.0753238
2022-02-23 04:47:10.842693+00:00,10342.07817992,72285.046977,0.1430735485751388,747577607.0753238
2022-02-23 04:48:50.054461+00:00,10064.4480173,74284.646977,0.13548490067424232,747633967.983498
2022-02-23 04:49:26.606238+00:00,10123.92325768,73849.460294,0.137088655995263,747646268.6375424
2022-02-23 04:50:31.986518+00:00,10124.60870095,73854.460294,0.13708865599512793,747747511.2965988
2022-02-23 04:51:04.692599+00:00,10124.4720254,73855.460094,0.13708494960987333,747747539.644749
2022-02-23 04:51:37.268321+00:00,10134.4700254,73782.803016,0.13735544884628892,747749605.5556448
2022-02-23 04:52:09.378561+00:00,10134.4700254,73782.803016,0.13735544884628892,747749605.5556448
2022-02-23 04:52:44.966528+00:00,10052.96480601,74382.683016,0.13515195201882635,747766494.5364457
2022-02-23 04:53:19.172486+00:00,10052.96480601,74382.683016,0.13515195201882635,747766494.5364457
2022-02-23 04:54:24.344979+00:00,10052.96480601,74382.683016,0.13515195201882635,747766494.5364457
2022-02-23 04:55:29.079090+00:00,10062.96280601,74308.987283,0.1354205349036179,747768575.181099
2022-02-23 04:56:03.178541+00:00,10051.95768996,74390.570963,0.13512408306369353,747770871.8520429
2022-02-23 04:56:36.650559+00:00,10051.95768996,74390.570963,0.13512408306369353,747770871.8520429
2022-02-23 04:57:43.096505+00:00,10061.95568996,74316.860038,0.13539263748246466,747772952.7193149
2022-02-23 04:58:48.930564+00:00,10061.95568996,74316.860038,0.13539263748246466,747772952.7193149
2022-02-23 04:59:21.473384+00:00,10066.35698947,74284.457539,0.13551094432082342,747773868.3567
2022-02-23 04:59:55.315053+00:00,10066.35698947,74284.457539,0.13551094432082342,747773868.3567
2022-02-23 05:00:29.874580+00:00,10076.35498947,74210.956942,0.13577988217218698,747775946.2558651
2022-02-23 05:01:41.178778+00:00,10086.35298947,74137.601855,0.13604908625446394,747778022.1023159
2022-02-23 05:02:15.870612+00:00,10091.35198947,74100.978768,0.13618378808550746,747779059.5121311
2022-02-23 05:02:48.824717+00:00,10096.35098947,74064.391896,0.136318556475116,747780096.4036734
2022-02-23 05:03:22.124472+00:00,10083.4555639,74159.376611,0.13597006912278073,747782778.7035434
2022-02-23 05:03:56.587716+00:00,10083.4555639,74159.376611,0.13597006912278073,747782778.7035434
2022-02-23 05:04:29.166558+00:00,10083.4555639,74159.376611,0.13597006912278073,747782778.7035434
2022-02-23 05:05:01.954545+00:00,10046.43021812,74433.452855,0.13497197607762382,747790490.0014824
2022-02-23 05:06:06.933595+00:00,10066.42621812,74286.011328,0.13550904185275253,747794652.0717384
2022-02-23 05:06:41.418535+00:00,10066.42621812,74286.011328,0.13550904185275253,747794652.0717384
2022-02-23 05:07:49.571957+00:00,10070.79964743,74318.413827,0.13550880769432222,748445855.7665083
2022-02-23 05:08:22.576621+00:00,10070.79964743,74318.413827,0.13550880769432222,748445855.7665083
2022-02-23 05:08:54.590531+00:00,10080.79764743,74244.912039,0.13577762260846468,748447934.6163985
2022-02-23 05:09:27.610507+00:00,10090.79564743,74171.555699,0.1360467035150248,748450011.4105811
2022-02-23 05:10:00.882481+00:00,10100.79364743,74098.344376,0.13631605041234343,748452086.1581812
2022-02-23 05:10:33.274572+00:00,10100.79364743,74098.344376,0.13631605041234343,748452086.1581812
2022-02-23 05:11:05.135669+00:00,10110.79164743,74025.27764,0.13658566330005326,748454158.8611988
2022-02-23 05:12:13.130589+00:00,10110.79164743,74025.27764,0.13658566330005326,748454158.8611988
2022-02-23 05:12:45.158504+00:00,10110.79164743,74025.27764,0.13658566330005326,748454158.8611988
2022-02-23 05:13:19.866467+00:00,10110.79164743,74025.27764,0.13658566330005326,748454158.8611988
2022-02-23 05:14:28.930427+00:00,10080.93323589,74245.146629,0.13577901982285814,748460366.2558124
2022-02-23 05:15:04.587450+00:00,10121.72081449,73946.794895,0.13687842493866345,748468813.0535443
2022-02-23 05:16:13.306563+00:00,10121.72081449,73946.794895,0.13687842493866345,748468813.0535443
2022-02-23 05:16:46.230546+00:00,10121.72081449,73946.794895,0.13687842493866345,748468813.0535443
2022-02-23 05:17:52.822491+00:00,10121.72081449,73946.794895,0.13687842493866345,748468813.0535443
2022-02-23 05:18:24.800570+00:00,10131.71881449,73874.02821,0.13714859010650934,748470881.517422
2022-02-23 05:19:40.782530+00:00,10151.71481449,73728.92423,0.13768971839086333,748475012.3621018
